Timestamp,CH1_Vpp,CH1_Vavg,CH1_Vrms
2025-07-14T19:30:09.591551,32.1651,0.2797,11.7836
2025-07-14T19:30:10.591543,33.6272,0.2905,11.7596
2025-07-14T19:30:11.591571,35.0892,0.3080,11.7761
2025-07-14T19:30:12.591511,33.1398,0.3056,11.7920
2025-07-14T19:30:13.591489,39.4753,0.3236,11.7592
2025-07-14T19:30:14.591516,32.1651,-0.0765,11.7746
2025-07-14T19:30:15.591516,32.6525,0.4064,11.7722
2025-07-14T19:30:16.591469,36.0639,0.3840,12.0957
2025-07-14T19:30:17.591488,35.0892,0.4323,12.1546
2025-07-14T19:30:18.591471,34.6018,0.3982,12.1329
2025-07-14T19:30:19.591446,42.8868,0.4815,12.0917
2025-07-14T19:30:20.591484,34.6018,-0.7910,12.0791
2025-07-14T19:30:21.591489,34.6018,0.4649,12.0706
2025-07-14T19:30:22.591501,35.0892,0.2768,12.1193
2025-07-14T19:30:23.591522,34.6018,0.4445,12.1015
2025-07-14T19:30:24.591495,35.0892,0.4118,12.0961
2025-07-14T19:30:25.591558,39.9627,0.4259,12.0862
2025-07-14T19:30:26.591575,43.3742,0.4206,12.0952
2025-07-14T19:30:27.591557,34.6018,-0.2559,12.0357
2025-07-14T19:30:28.591537,35.0892,0.4508,12.0990
2025-07-14T19:30:29.591516,36.0639,0.3962,12.0825
2025-07-14T19:30:30.591669,35.0892,0.4878,12.1477
2025-07-14T19:30:31.591594,35.0892,0.5088,12.0652
2025-07-14T19:30:32.591689,41.9121,0.4240,12.0870
2025-07-14T19:30:33.591688,38.9880,0.5083,12.1062
2025-07-14T19:30:34.591482,34.6018,0.3070,12.0824
2025-07-14T19:30:35.591659,34.6018,0.4815,12.1044
2025-07-14T19:30:36.591667,38.0133,0.5234,12.1532
2025-07-14T19:30:37.591684,35.0892,0.3796,12.0974
2025-07-14T19:30:38.591671,36.5513,0.3436,12.1367
2025-07-14T19:30:39.591669,43.8615,0.4718,12.1186
2025-07-14T19:30:40.591670,34.6018,-0.0312,12.0559
2025-07-14T19:30:41.591496,34.6018,0.4269,12.0901
2025-07-14T19:30:42.591825,35.0892,0.5068,12.0784
2025-07-14T19:30:43.591694,34.6018,0.2832,12.0979
2025-07-14T19:30:44.591669,35.0892,0.4888,12.0822
2025-07-14T19:30:45.591472,42.3995,0.3226,12.0493
2025-07-14T19:30:46.591688,42.8868,0.5317,12.0692
2025-07-14T19:30:47.591464,34.6018,-0.2188,12.0455
2025-07-14T19:30:48.591708,34.6018,0.5322,12.1023
2025-07-14T19:30:49.591476,36.0639,0.3119,12.0818
2025-07-14T19:30:50.591490,34.6018,0.5146,12.1415
2025-07-14T19:30:51.591578,36.0639,0.4396,12.1227
2025-07-14T19:30:52.591686,42.3995,0.4523,12.1175
2025-07-14T19:30:53.591493,34.6018,-0.5185,12.0709
2025-07-14T19:30:54.591802,34.6018,0.4484,12.0845
2025-07-14T19:30:55.591480,34.1145,0.5142,12.0897
2025-07-14T19:30:56.591489,37.0386,0.4981,12.1068
2025-07-14T19:30:57.591829,34.6018,0.5190,12.1311
2025-07-14T19:30:58.591664,38.5007,0.2403,12.1122
2025-07-14T19:30:59.591453,44.3488,0.5181,12.1140
