Timestamp,CH1_Vpp,CH1_Vavg,CH1_Vrms
2025-07-14T18:00:25.558516,71.0000,128.7890,23.0706
2025-07-14T18:00:26.058498,69.0000,128.7190,23.1379
2025-07-14T18:00:26.558716,69.0000,128.7610,23.1091
2025-07-14T18:00:27.058761,71.0000,128.5180,23.0543
2025-07-14T18:00:27.558503,79.0000,128.5100,23.0315
2025-07-14T18:00:28.058513,83.0000,128.6410,23.0338
2025-07-14T18:00:28.558489,89.0000,128.6970,23.0596
2025-07-14T18:00:29.058521,85.0000,128.7610,23.0610
2025-07-14T18:00:29.558544,68.0000,127.6410,23.0292
2025-07-14T18:00:30.058535,69.0000,128.7730,22.9322
2025-07-14T18:00:30.558685,70.0000,128.7150,22.8834
2025-07-14T18:00:31.076075,70.0000,128.7150,22.8834
2025-07-14T18:00:31.558526,69.0000,128.6990,22.9409
2025-07-14T18:00:32.058888,73.0000,128.7630,22.9595
2025-07-14T18:00:32.558828,72.0000,128.7370,22.9332
2025-07-14T18:00:33.058522,70.0000,128.7720,22.9790
2025-07-14T18:00:33.558507,70.0000,128.6440,22.9635
2025-07-14T18:00:34.058762,70.0000,128.7370,22.9789
2025-07-14T18:00:34.558766,80.0000,128.7500,22.9440
2025-07-14T18:00:35.058721,80.0000,128.6950,22.9168
2025-07-14T18:00:35.558759,83.0000,128.7330,22.9425
2025-07-14T18:00:36.058524,80.0000,128.7660,22.9825
2025-07-14T18:00:36.558529,70.0000,127.6470,22.9896
2025-07-14T18:00:37.058532,70.0000,128.7870,22.9482
2025-07-14T18:00:37.558687,69.0000,128.7650,23.0058
2025-07-14T18:00:38.058771,68.0000,128.7640,22.9204
2025-07-14T18:00:38.558519,70.0000,128.7850,22.9859
2025-07-14T18:00:39.058719,70.0000,128.8160,22.9638
2025-07-14T18:00:39.558738,70.0000,128.7690,22.9757
2025-07-14T18:00:40.058774,70.0000,128.7230,23.0346
2025-07-14T18:00:40.558763,70.0000,128.7530,23.1154
2025-07-14T18:00:41.058725,70.0000,128.8040,23.0852
2025-07-14T18:00:41.558533,78.0000,128.8180,23.1492
2025-07-14T18:00:42.058780,84.0000,128.8360,23.1158
2025-07-14T18:00:42.558726,81.0000,128.7120,23.0911
2025-07-14T18:00:43.058537,85.0000,128.7320,23.1280
2025-07-14T18:00:43.558732,89.0000,128.7560,23.1062
2025-07-14T18:00:44.058718,69.0000,128.8100,23.1259
2025-07-14T18:00:44.611403,69.0000,128.8100,23.1259
2025-07-14T18:00:45.058733,70.0000,128.7840,23.1593
2025-07-14T18:00:45.558736,71.0000,128.7530,23.1473
2025-07-14T18:00:46.058802,70.0000,128.7300,23.2369
2025-07-14T18:00:46.558525,70.0000,128.6670,23.2819
2025-07-14T18:00:47.059096,72.0000,128.7550,23.3049
2025-07-14T18:00:47.558769,70.0000,128.7980,23.3429
2025-07-14T18:00:48.058828,69.0000,128.8390,23.2175
2025-07-14T18:00:48.558726,69.0000,128.7090,23.1982
2025-07-14T18:00:49.058507,74.0000,128.7560,23.1134
2025-07-14T18:00:49.558765,82.0000,128.7850,23.1071
2025-07-14T18:00:50.058770,82.0000,128.5730,23.1130
2025-07-14T18:00:50.558773,85.0000,128.7700,23.1232
2025-07-14T18:00:51.058734,68.0000,126.6450,23.0724
2025-07-14T18:00:51.558763,68.0000,128.2030,23.0841
2025-07-14T18:00:52.058516,70.0000,128.7340,23.1023
2025-07-14T18:00:52.558723,69.0000,128.1750,23.0913
2025-07-14T18:00:53.058939,92.0000,129.1140,23.4444
2025-07-14T18:00:53.558762,70.0000,128.9290,23.0521
2025-07-14T18:00:54.058726,70.0000,128.4920,23.1912
2025-07-14T18:00:54.558731,75.0000,128.4030,23.0764
2025-07-14T18:00:55.058543,71.0000,128.6560,23.0844
2025-07-14T18:00:55.558727,70.0000,128.7540,23.1454
2025-07-14T18:00:56.058539,70.0000,128.7450,23.1212
2025-07-14T18:00:56.558687,69.0000,128.7980,23.1412
2025-07-14T18:00:57.058494,70.0000,128.7440,23.0848
2025-07-14T18:00:57.558502,80.0000,128.3950,23.0998
2025-07-14T18:00:58.119006,85.0000,128.7090,23.0838
2025-07-14T18:00:58.558511,85.0000,128.6910,23.0405
2025-07-14T18:00:59.058503,84.0000,128.7310,23.0628
2025-07-14T18:00:59.558526,70.0000,127.9790,23.0263
2025-07-14T18:01:00.058499,70.0000,128.7710,23.0138
2025-07-14T18:01:00.558527,68.0000,128.8160,23.0653
2025-07-14T18:01:01.058491,71.0000,128.4350,23.0291
2025-07-14T18:01:01.558680,70.0000,128.7450,23.0426
2025-07-14T18:01:02.058495,70.0000,128.7280,23.0463
2025-07-14T18:01:02.758399,74.0000,128.7810,23.0430
2025-07-14T18:01:03.058771,75.0000,128.7660,23.0907
2025-07-14T18:01:03.558775,70.0000,128.8360,23.1569
2025-07-14T18:01:04.058769,70.0000,128.8010,23.0672
2025-07-14T18:01:04.558727,69.0000,128.7610,23.1565
2025-07-14T18:01:05.058540,69.0000,128.7160,23.1437
2025-07-14T18:01:05.558770,78.0000,128.8640,23.1043
2025-07-14T18:01:06.058694,84.0000,128.8180,23.1572
2025-07-14T18:01:06.558761,91.0000,128.7430,23.1024
2025-07-14T18:01:07.058767,84.0000,128.7990,23.1148
2025-07-14T18:01:07.558511,69.0000,127.9380,22.9561
2025-07-14T18:01:08.058729,69.0000,128.7150,23.0144
2025-07-14T18:01:08.558755,68.0000,128.7790,22.9826
2025-07-14T18:01:09.058534,68.0000,128.7770,23.0570
2025-07-14T18:01:09.558765,70.0000,128.8040,23.0570
2025-07-14T18:01:10.058520,69.0000,128.9040,22.9713
2025-07-14T18:01:10.558691,72.0000,128.4640,22.9655
2025-07-14T18:01:11.058827,70.0000,126.4500,22.9721
2025-07-14T18:01:11.558843,70.0000,128.8240,23.0315
2025-07-14T18:01:12.058510,70.0000,128.7720,22.9927
2025-07-14T18:01:12.558502,71.0000,128.8810,23.0058
2025-07-14T18:01:13.058588,71.0000,128.8470,23.0282
2025-07-14T18:01:13.558831,80.0000,128.9340,23.0317
2025-07-14T18:01:14.058763,82.0000,128.8160,23.0276
2025-07-14T18:01:14.558729,86.0000,128.4410,23.0296
2025-07-14T18:01:15.058770,90.0000,128.6970,23.0636
2025-07-14T18:01:15.558735,70.0000,127.8210,23.0310
2025-07-14T18:01:16.058730,70.0000,128.8190,23.0418
2025-07-14T18:01:16.558767,68.0000,128.8030,23.0813
2025-07-14T18:01:17.058513,70.0000,128.8500,23.0555
2025-07-14T18:01:17.558755,71.0000,128.7680,23.1251
2025-07-14T18:01:18.058716,70.0000,128.8000,23.1231
2025-07-14T18:01:18.558758,74.0000,128.4600,23.0953
2025-07-14T18:01:19.058776,73.0000,128.7020,22.9443
2025-07-14T18:01:19.558881,70.0000,128.7160,23.0658
2025-07-14T18:01:20.058768,70.0000,128.7730,23.0688
2025-07-14T18:01:20.558513,70.0000,128.6740,23.0265
2025-07-14T18:01:21.058516,73.0000,128.7730,22.9994
2025-07-14T18:01:21.558587,80.0000,128.8070,23.1364
2025-07-14T18:01:22.058726,84.0000,128.7930,23.1849
2025-07-14T18:01:22.558769,93.0000,128.7720,23.2349
2025-07-14T18:01:23.058513,69.0000,128.0980,23.1337
2025-07-14T18:01:23.558532,70.0000,128.8310,23.1594
2025-07-14T18:01:24.058823,68.0000,128.6660,23.1473
2025-07-14T18:01:24.558781,69.0000,128.7530,23.1991
2025-07-14T18:01:25.058543,70.0000,128.7570,23.1961
2025-07-14T18:01:25.558712,70.0000,128.8090,23.2907
2025-07-14T18:01:26.058500,76.0000,128.8370,23.3001
2025-07-14T18:01:26.558720,69.0000,129.0950,23.3292
2025-07-14T18:01:27.058715,70.0000,128.6790,23.3302
2025-07-14T18:01:27.558502,70.0000,128.7360,23.2957
2025-07-14T18:01:28.058511,71.0000,128.7440,23.2597
2025-07-14T18:01:28.558525,81.0000,128.8540,23.2206
2025-07-14T18:01:29.058509,89.0000,128.8850,23.0812
2025-07-14T18:01:29.881842,70.0000,128.8690,23.0516
2025-07-14T18:01:30.120874,70.0000,128.0940,23.0552
2025-07-14T18:01:30.558504,70.0000,127.2790,23.0654
2025-07-14T18:01:31.058499,70.0000,128.7840,23.0107
2025-07-14T18:01:31.558801,69.0000,128.6030,23.0533
2025-07-14T18:01:32.058725,70.0000,128.7540,23.0592
2025-07-14T18:01:32.558765,70.0000,128.7590,23.0458
2025-07-14T18:01:33.058525,71.0000,128.8260,23.0575
2025-07-14T18:01:33.558580,70.0000,126.3980,23.0143
2025-07-14T18:01:34.058492,70.0000,128.7760,23.0995
2025-07-14T18:01:34.558766,70.0000,128.7590,23.0549
2025-07-14T18:01:35.058767,71.0000,128.8070,23.0459
2025-07-14T18:01:35.558765,81.0000,128.8280,23.0601
2025-07-14T18:01:36.058718,83.0000,128.6730,23.0486
2025-07-14T18:01:36.558506,82.0000,128.7990,23.0305
2025-07-14T18:01:37.058589,71.0000,128.7910,23.0245
2025-07-14T18:01:37.558828,70.0000,127.8490,23.0386
2025-07-14T18:01:38.058813,69.0000,128.7600,22.9994
2025-07-14T18:01:38.558713,70.0000,128.7910,23.0360
2025-07-14T18:01:39.058853,70.0000,128.8250,23.0285
2025-07-14T18:01:39.558768,70.0000,128.8030,23.1269
2025-07-14T18:01:40.058820,72.0000,128.6510,23.0593
2025-07-14T18:01:40.558767,75.0000,128.6860,23.1083
2025-07-14T18:01:41.058574,70.0000,128.7490,23.1743
2025-07-14T18:01:41.558521,70.0000,128.7650,23.1664
2025-07-14T18:01:42.058560,70.0000,128.7450,23.1830
2025-07-14T18:01:42.558771,74.0000,128.8350,23.1317
2025-07-14T18:01:43.058515,83.0000,128.7610,23.1903
2025-07-14T18:01:43.558734,80.0000,128.7720,23.1840
2025-07-14T18:01:44.058522,90.0000,128.7940,23.1070
2025-07-14T18:01:44.558721,70.0000,126.6910,23.0308
2025-07-14T18:01:45.058739,70.0000,127.6080,23.0615
2025-07-14T18:01:45.558769,69.0000,128.7780,23.1591
2025-07-14T18:01:46.058777,69.0000,128.5580,23.1703
2025-07-14T18:01:46.558778,70.0000,128.7110,23.2176
2025-07-14T18:01:47.058520,69.0000,128.7380,23.1883
2025-07-14T18:01:47.558763,72.0000,128.8160,23.1788
2025-07-14T18:01:48.058727,75.0000,128.7820,23.1964
2025-07-14T18:01:48.558727,70.0000,128.8450,23.1733
2025-07-14T18:01:49.058636,70.0000,128.8550,23.1884
2025-07-14T18:01:49.558759,71.0000,128.6300,23.1816
2025-07-14T18:01:50.058996,71.0000,128.7070,23.1437
2025-07-14T18:01:50.558945,84.0000,128.7870,23.1792
2025-07-14T18:01:51.058515,85.0000,128.8210,23.1426
2025-07-14T18:01:51.558889,88.0000,128.8460,23.0981
2025-07-14T18:01:52.058483,70.0000,128.8350,23.0399
2025-07-14T18:01:52.622774,69.0000,128.4710,23.0379
2025-07-14T18:01:53.058671,70.0000,128.7350,23.0691
2025-07-14T18:01:53.558774,70.0000,128.8860,23.0692
2025-07-14T18:01:54.058765,70.0000,128.7930,23.0604
2025-07-14T18:01:54.558526,70.0000,128.8030,23.0691
2025-07-14T18:01:55.058526,74.0000,128.8220,23.0341
2025-07-14T18:01:55.558737,70.0000,126.6150,23.0953
2025-07-14T18:01:56.058505,70.0000,128.8480,23.0810
2025-07-14T18:01:56.558723,69.0000,128.8030,23.0709
2025-07-14T18:01:57.058655,71.0000,128.8110,23.0843
2025-07-14T18:01:57.558524,82.0000,128.8500,23.0157
2025-07-14T18:01:58.058591,86.0000,128.8740,23.0726
2025-07-14T18:01:58.558540,84.0000,128.7610,23.0296
2025-07-14T18:01:59.058560,73.0000,128.7940,23.0400
2025-07-14T18:01:59.558576,69.0000,127.4680,22.9716
2025-07-14T18:02:00.058767,68.0000,128.7140,22.9333
2025-07-14T18:02:00.558554,69.0000,128.8050,22.9547
2025-07-14T18:02:01.058487,69.0000,128.7780,22.9918
2025-07-14T18:02:01.692712,70.0000,128.7850,23.0226
2025-07-14T18:02:02.058728,70.0000,128.7950,23.0242
2025-07-14T18:02:02.558525,76.0000,128.8470,23.1007
2025-07-14T18:02:03.058892,70.0000,128.6810,23.1963
2025-07-14T18:02:03.558848,70.0000,128.7750,23.2027
2025-07-14T18:02:04.058556,70.0000,128.7630,23.2030
2025-07-14T18:02:04.558770,75.0000,128.7960,23.1868
2025-07-14T18:02:05.058535,79.0000,128.7950,23.1695
2025-07-14T18:02:05.558509,84.0000,128.7910,23.0920
2025-07-14T18:02:06.058769,91.0000,128.6590,23.1894
2025-07-14T18:02:06.558771,69.0000,126.7480,23.1128
2025-07-14T18:02:07.058522,70.0000,128.7500,23.1590
2025-07-14T18:02:07.558768,69.0000,128.8300,23.1785
2025-07-14T18:02:08.058769,69.0000,128.7600,23.2114
2025-07-14T18:02:08.558732,70.0000,128.7680,23.2708
2025-07-14T18:02:09.058519,71.0000,128.9240,23.2296
2025-07-14T18:02:09.558559,72.0000,128.6420,23.2044
2025-07-14T18:02:10.058537,70.0000,128.7550,23.1350
2025-07-14T18:02:10.558780,70.0000,128.7870,23.0820
2025-07-14T18:02:11.058729,70.0000,128.7590,23.0667
2025-07-14T18:02:11.558741,71.0000,128.7830,23.0370
2025-07-14T18:02:12.058780,82.0000,128.8470,23.0264
2025-07-14T18:02:12.558760,84.0000,128.7800,23.0223
2025-07-14T18:02:13.058487,90.0000,128.6910,23.0215
2025-07-14T18:02:13.558667,69.0000,127.8600,22.9992
2025-07-14T18:02:14.058761,69.0000,128.7880,23.0148
2025-07-14T18:02:14.558553,68.0000,128.7850,22.9845
2025-07-14T18:02:15.227432,68.0000,128.7390,23.0163
2025-07-14T18:02:15.558524,69.0000,128.8510,23.0495
2025-07-14T18:02:16.058894,69.0000,128.8270,23.0376
2025-07-14T18:02:16.558954,74.0000,128.7230,23.0906
2025-07-14T18:02:17.058542,69.0000,128.4930,23.1423
2025-07-14T18:02:17.558767,68.0000,128.6620,23.1907
2025-07-14T18:02:18.058480,69.0000,128.7310,23.1540
2025-07-14T18:02:18.558534,72.0000,128.7490,23.1643
2025-07-14T18:02:19.058499,84.0000,128.7880,23.0858
